Class,Not_Transit-like_False_Positive_Flag,Orbit_Period,Transit_Epoch,Transit_Duration,Transit_Depth,Planetary_Radius,Insolation_Flux,Transit_Signal-to-Noise,Stellar_Surface_Gravity,Stellar_Radius
1,0,9.75374033,134.06014,2.348,430.8,1.87,103.3,18.9,4.528,0.899
1,0,81.3153052,175.9957,5.807,715.5,2.55,5.64,20.7,4.39,0.975
1,0,51.3283527,177.67418,9.357,692.3,3.06,21.06,34.7,4.353,1.119
1,0,19.7919389,149.30719,3.787,383.7,2.58,69.48,22.8,4.441,1.039
1,0,26.8475962,142.17023,10.068,254.1,3.2,96.89,39.2,3.897,1.988
1,0,62.8917493,139.12778,6.831,791.0,2.5,5.13,22.6,4.48,0.855
1,0,14.87149773,137.69573,2.4076,944.9,1.59,5.51,27.3,4.749,0.524
1,0,2.732767897,354.09581,1.1102,613.1,1.42,52.68,27.0,4.749,0.524
0,0,119.8401019,161.863461,3.6796,5448.7,26.96,1.0,83.7,4.637,0.675
1,0,9.61375316,132.185679,4.654,797.9,3.27,177.26,108.6,4.364,1.11
1,0,6.6254781,136.1733,2.358,122.0,0.9,111.18,2.7,4.5,0.832
1,0,29.9685917,147.8598,6.678,309.5,1.91,40.76,26.5,4.428,1.076
1,0,33.2407985,143.46683,4.675,341.9,1.51,13.17,20.4,4.571,0.827
0,0,2.97600846,132.98121,4.274,103.2,2.27,3034.68,25.9,3.898,2.088
1,0,15.18727049,134.05495,4.509,292.5,1.94,91.56,21.4,4.414,1.005
1,0,28.6853212,159.87094,6.307,689.1,2.69,21.09,23.8,4.559,0.838
0,0,0.588001053,132.058754,1.1451,297.4,0.99,473.45,50.9,4.687,0.57
1,0,85.7357202,170.98121,7.625,747.7,2.94,9.54,20.8,4.397,1.077
1,0,1.078389713,133.25041,1.3394,300.5,1.98,1817.38,23.6,4.384,0.985
1,0,5.03728033,134.1094,2.0619,76.3,1.55,720.22,20.9,4.271,1.381
1,0,3.289726319,131.75522,2.3274,234.9,1.37,367.18,27.0,4.492,0.91
1,0,7.18644594,136.62345,1.4972,402.0,2.19,129.48,23.8,4.492,0.91
1,0,15.94248453,146.33157,3.4894,1093.7,2.62,34.06,34.3,4.576,0.806
1,0,41.0081117,147.03382,4.376,1004.5,2.64,7.72,43.9,4.63,0.708
1,0,11.55562042,138.19752,1.6758,441.5,2.11,57.75,22.7,4.555,0.85
1,0,12.2885046,141.61869,2.807,342.1,3.22,164.61,12.0,3.96,1.671
1,0,17.13263125,147.1546,3.0555,850.2,2.31,32.91,26.4,4.578,0.794
1,0,19.0231361,139.65988,3.431,401.6,2.04,41.5,19.7,4.459,0.954
1,0,4.57948235,135.09685,3.106,207.1,1.35,276.82,20.0,4.459,0.954
1,0,1.003931703,132.09988,1.4361,491.1,1.6,962.58,25.2,4.552,0.741
0,0,0.614083885,132.46969,0.9817,389.5,2.55,10827.22,36.4,4.352,1.276
1,0,55.8224775,169.03741,5.457,879.6,2.13,4.85,23.7,4.611,0.736
0,1,1.34145255,132.69106,7.502,26.6,1.31,19568.74,31.2,3.926,2.389
1,0,6.11010439,136.91214,2.314,59.7,0.93,378.84,11.8,4.387,1.195
0,0,4.286866229,138.614882,4.4726,1321.9,4.14,517.66,167.3,4.441,1.049
1,0,10.27380957,134.65748,3.252,352.8,1.68,96.27,19.2,4.528,0.899
1,0,13.39155154,133.05499,3.391,48.9,1.58,459.23,24.5,3.837,2.188
1,0,5.62904396,134.74679,3.7295,39.5,1.39,1459.41,32.2,3.837,2.188
1,0,8.2562857,137.9267,2.0378,37.3,1.49,874.56,18.2,3.837,2.188
1,0,12.33087921,361.9744,3.0664,872.2,2.34,47.99,28.3,4.576,0.806
1,0,4.421566535,132.18465,2.1229,684.0,2.19,66.94,31.9,4.604,0.697
1,0,15.72585941,133.98774,3.8284,1313.1,2.69,31.13,32.7,4.597,0.755
1,0,1.252753881,133.17054,2.1472,200.0,2.44,5545.35,40.5,4.041,1.705
1,0,13.36019864,131.81481,2.788,699.9,1.84,17.3,21.3,4.638,0.688
1,0,76.957056,192.33682,9.551,367.1,2.09,9.81,26.5,4.363,1.041
1,0,14.97974335,143.46174,4.126,1211.8,3.79,34.95,33.2,4.481,0.853
1,0,6.7445683,135.5092,3.813,86.6,0.86,220.68,6.8,4.496,0.923
1,0,33.35859852,137.57061,2.286,1825.9,4.44,10.46,32.2,4.515,0.799
1,0,8.84784273,140.15085,2.0572,460.2,1.15,12.48,21.1,4.718,0.552
1,0,9.98970266,133.76102,3.7,988.4,2.48,58.26,24.1,4.58,0.81
1,0,5.63252508,133.81818,2.1448,634.4,2.04,119.75,70.9,4.58,0.804
1,0,1.442592305,134.07188,2.9698,166.0,2.67,12557.23,27.1,3.983,2.043
1,0,14.17222858,142.60134,2.6297,246.8,2.39,137.33,24.5,4.2,1.314
1,0,4.92031063,135.40577,4.046,81.0,1.18,562.99,17.7,4.2,1.314
1,0,56.4931698,143.99262,8.704,411.9,4.43,50.79,31.8,3.976,2.046
1,0,13.82142084,131.79237,3.985,765.2,2.2,23.15,75.3,4.66,0.651
0,0,2.30367952,133.76909,3.0898,136.4,1.3,866.21,18.9,4.546,0.865
1,0,5.78387049,135.5798,1.3966,413.3,2.07,288.69,20.7,4.476,1.012
1,0,11.08507658,355.03627,1.751,771.8,2.5,46.17,17.7,4.538,0.793
1,0,0.571038347,131.653752,1.1267,242.1,1.65,3069.59,38.2,4.457,0.886
1,0,8.77425786,132.33386,2.2245,239.6,1.75,83.63,22.3,4.445,0.905
0,1,4.51005082,134.56954,2.1533,294.8,1.74,301.74,21.5,4.352,1.032
1,0,37.6468519,161.46355,6.344,427.4,5.37,90.85,31.0,3.74,2.652
1,0,29.4557841,154.17062,3.451,533.8,2.19,30.3,26.6,4.491,0.949
1,0,12.466004437,134.003258,5.0066,2232.1,5.65,152.76,304.6,4.284,1.191
1,0,2.361724472,133.23932,1.2167,587.0,1.53,170.59,34.6,4.615,0.651
1,0,34.7630543,161.74217,4.309,293.7,1.75,22.23,24.0,4.387,0.95
1,0,20.0545282,136.56587,7.173,305.4,2.63,76.97,26.9,4.332,1.209
1,0,3.17059731,132.67813,1.6686,325.4,1.69,321.28,20.1,4.563,0.843
1,0,27.0142622,132.52245,5.385,287.6,2.0,49.65,25.5,4.303,1.184
1,0,12.50945798,136.99217,3.479,155.3,1.54,138.54,16.0,4.303,1.184
1,0,26.0203329,154.5286,4.965,1164.4,4.53,49.09,23.7,4.218,1.244
1,0,0.769854899,132.51944,1.0243,109.6,0.93,1756.8,28.7,4.55,0.822
1,0,6.89226333,132.4644,2.4921,214.4,2.13,422.14,22.4,4.148,1.463
1,0,8.07127043,137.76604,2.393,318.2,1.53,126.94,16.9,4.517,0.853
1,0,11.01819178,139.87858,4.635,545.7,2.64,117.97,22.0,4.486,0.969
1,0,30.9505927,153.84507,5.394,301.4,1.51,7.91,23.2,4.66,0.651
1,0,6.3143447,173.3097,2.796,191.4,1.34,247.53,6.4,4.486,0.969
1,0,78.7327023,168.72926,5.041,495.8,7.76,79.13,19.1,3.754,2.763
0,0,3.979867514,132.071233,2.3607,907.6,26.5,446.89,65.2,4.485,0.973
1,0,42.3375799,158.25187,4.924,354.8,1.45,2.21,18.1,4.682,0.581
1,0,23.3593589,144.01826,5.389,570.1,2.98,51.68,25.9,4.46,1.009
1,0,9.69310837,134.53003,2.734,1130.7,2.12,32.4,30.4,4.639,0.618
0,0,24.2598301,132.47982,3.897,1540.3,25.42,21.13,26.3,4.574,0.805
0,0,116.5214317,144.13378,5.577,771.5,44.41,10.33,25.0,4.179,1.411
1,0,0.813166357,131.82536,1.4122,173.5,1.14,1945.44,34.8,4.5,0.887
1,0,10.86062378,136.65957,2.2874,189.6,2.09,356.24,20.7,4.125,1.496
1,0,24.08632177,148.20086,2.236,1041.7,2.78,14.78,18.0,4.537,0.768
1,0,1.834277283,132.85895,1.7499,286.5,1.64,1068.36,24.8,4.458,0.958
0,0,17.40208965,141.93057,3.745,616.5,16.37,7.49,20.9,4.662,0.615
1,0,37.9456138,134.78331,4.093,1032.9,2.79,16.61,24.0,4.546,0.865
0,1,1.141877248,170.3386848,4.33931,309490.0,88.62,5358.79,2036.3,4.152,1.368
0,0,5.77675928,143.09616,6.789,3522.5,32.77,195.79,141.4,4.435,0.875
1,0,24.1738244,135.62471,3.056,532.6,2.21,29.69,21.5,4.427,0.968
1,0,5.186737262,134.99509,0.8023,712.7,2.4,129.37,25.7,4.594,0.777
1,0,1.151244686,132.64551,1.272,269.6,40.32,2253.09,32.6,4.511,0.921
1,0,1.217000383,132.03128,1.3285,459.8,1.58,707.61,26.5,4.545,0.757
1,0,13.6823798,139.18611,4.153,179.6,1.43,97.74,17.0,4.457,1.026
1,0,2.42088277,133.57809,2.812,223.3,2.27,1615.12,20.7,4.077,1.53
1,0,8.79618433,135.67645,3.3781,286.3,1.77,183.26,27.0,4.456,1.046
1,0,16.85592593,138.26808,2.309,871.5,1.7,6.52,19.5,4.674,0.587
1,0,14.36270451,141.435,4.564,349.4,2.31,167.88,26.8,4.357,1.216
1,0,69.8956789,160.66805,5.276,548.4,3.04,8.99,21.9,4.303,1.104
0,1,6.24667547,136.38688,11.261,396.8,14.93,3095.83,63.6,2.936,6.221
1,0,2.344512589,132.87316,1.4116,58.9,0.97,1106.25,21.9,4.328,1.132
1,0,5.766165573,134.01725,3.8314,364.8,2.27,426.48,65.6,4.284,1.191
1,0,18.3027235,142.89166,8.262,186.7,2.72,156.71,24.7,3.892,1.839
1,0,2.888904439,132.15271,1.6043,402.2,1.68,215.06,23.7,4.589,0.759
1,0,17.14648756,140.66122,4.2354,440.3,3.64,102.24,28.3,4.127,1.412
1,0,16.09227518,142.51659,2.1072,128.5,0.98,15.15,18.1,4.641,0.67
1,0,38.103908,161.08647,3.837,961.1,4.08,10.22,20.3,4.522,0.771
1,0,62.7843981,157.30698,4.81,325.0,2.28,18.7,21.1,4.279,1.26
1,0,91.500873,165.67309,4.842,704.8,1.82,2.18,22.6,4.628,0.706
1,0,44.2993483,141.28194,4.298,797.9,2.68,10.85,23.2,4.459,0.915
1,0,3.13877646,133.65614,1.6663,174.1,0.97,257.32,20.2,4.556,0.722
0,1,5.24242029,133.23047,6.413,334.9,3.86,825.0,20.1,3.824,1.829
1,0,35.9682692,138.66885,2.839,269.7,2.95,48.68,21.0,4.149,1.529
1,0,25.3690868,143.68699,4.746,110.1,1.67,76.9,21.6,4.224,1.406
1,0,6.89213244,131.63179,1.725,82.0,1.35,454.45,17.3,4.227,1.446
1,0,42.3006282,168.77783,4.372,507.9,2.54,22.94,23.8,4.353,1.129
0,0,0.838597429,141.537817,1.68668,2482.1,44.67,6353.25,303.7,4.352,1.236
1,0,55.1866213,180.75953,9.133,375.5,2.47,24.56,36.2,4.269,1.267
0,0,1.728528176,131.80851,3.682,197.6,5.07,12977.86,26.2,3.597,3.279
1,0,14.97436238,141.50057,2.4461,265.4,1.28,37.53,24.9,4.532,0.8
1,0,3.97076603,134.63962,1.814,349.2,1.6,198.43,23.9,4.521,0.778
1,0,2.352273912,131.80267,1.7389,318.6,1.29,255.03,20.4,4.608,0.748
0,1,22.0425953,134.1281,61.2018,348.0,28.78,78.85,90.4,4.216,1.26
1,0,23.34036251,136.20727,2.054,615.1,2.21,30.94,18.2,4.425,0.892
1,0,37.8034121,155.37719,4.641,678.1,2.95,10.57,20.2,4.572,0.819
1,0,15.03366411,144.98055,3.272,374.9,1.7,47.32,22.2,4.526,0.891
1,0,131.485184,177.48749,5.294,557.8,3.03,6.08,19.4,4.236,1.242
1,0,16.2908527,132.11774,3.176,44.1,0.52,35.48,14.5,4.549,0.797
1,0,106.247882,135.7435,13.78,397.4,2.01,4.75,24.0,4.435,0.972
1,0,8.508333104,134.785645,3.4559,646.5,2.6,161.66,93.4,4.396,1.03
1,0,12.94123564,139.89901,4.636,328.8,1.7,94.29,22.1,4.497,0.938
1,0,5.349791,133.8836,4.279,88.8,1.29,422.79,23.3,4.368,1.183
1,0,147.281212,148.80124,7.375,452.8,2.28,3.69,17.3,4.365,1.054
1,0,5.26211833,136.37566,3.244,194.5,1.95,436.61,20.3,4.188,1.309
1,0,12.1628195,137.52402,2.3161,306.3,3.14,142.77,15.2,4.188,1.309
1,0,23.5541012,144.21486,7.3,95.2,2.33,859.63,29.9,4.088,2.286
1,0,41.6977582,134.24608,5.513,684.8,2.26,13.45,27.7,4.545,0.87
1,0,4.79029482,134.95277,2.7219,142.0,1.01,183.02,23.1,4.562,0.843
1,0,38.6715843,157.61988,5.532,599.3,2.45,15.03,25.2,4.42,0.913
1,0,8.32651854,135.58655,5.483,267.9,1.8,182.69,27.2,4.45,1.0
1,0,5.53533152,132.76087,2.793,260.6,1.75,292.33,27.5,4.331,1.1
1,0,16.7261969,143.74673,2.708,194.9,1.56,66.83,11.6,4.331,1.1
1,0,21.58752788,142.96728,4.4968,336.8,2.18,73.42,34.0,4.284,1.191
1,0,3.757294695,133.95965,0.9269,273.3,1.23,139.89,23.4,4.618,0.716
1,0,3.2828024,131.89965,3.2532,142.5,1.79,1093.39,24.4,4.087,1.515
1,0,4.64495172,136.02095,3.366,147.4,1.38,504.23,19.8,4.343,1.129
1,0,16.6671415,141.76551,3.526,175.0,0.7,11.47,17.9,4.726,0.525
1,0,16.48686712,139.20338,1.431,987.9,27.45,78.99,22.1,4.447,1.071
1,0,2.685054445,132.60443,1.0473,252.7,1.46,395.08,28.9,4.484,0.829
1,0,16.8600805,139.84916,5.557,273.4,1.71,80.9,22.4,4.419,0.973
1,0,1.54320541,131.5554,2.5779,91.2,1.23,2636.85,35.2,4.2,1.282
1,0,49.5004725,139.04294,5.772,965.2,2.49,6.2,27.8,4.5,0.828
1,0,6.47539108,137.5825,2.7048,530.6,1.92,93.41,28.1,4.5,0.828
1,0,16.85825609,142.34289,2.0728,759.6,2.51,26.05,21.8,4.5,0.828
0,0,3.132604547,136.010454,3.6337,9969.2,48.73,1028.81,222.3,4.328,1.181
1,0,2.949029106,133.13832,2.0311,358.3,1.48,263.92,29.3,4.512,0.807
1,0,37.8658964,134.36237,4.782,395.2,2.01,20.61,25.9,4.431,1.017
1,0,8.30865307,138.10788,3.2747,836.1,2.42,73.53,74.3,4.485,0.849
1,0,11.93205399,142.10648,6.205,178.5,1.83,158.22,32.3,4.221,1.391
1,0,7.54235832,132.96117,4.73,132.5,1.59,292.19,25.8,4.221,1.391
1,0,5.02818253,134.10891,3.526,181.3,2.03,620.0,26.1,4.087,1.515
1,0,1.897828815,132.6785,2.7114,132.4,1.73,2278.95,27.2,4.087,1.515
1,0,10.62788695,137.81843,4.576,326.7,1.87,136.34,22.6,4.445,1.014
1,0,34.135676,157.7959,9.12,622.0,13.98,1281.86,8.6,3.365,5.555
1,0,1.104462494,132.32134,1.0458,469.1,1.6,898.79,35.3,4.543,0.753
1,0,4.89336495,133.6449,3.485,138.3,1.6,842.45,15.9,4.304,1.347
1,0,11.17392077,134.70626,3.307,324.8,1.64,94.84,21.4,4.519,0.914
1,0,31.0325991,152.27157,3.476,737.4,2.64,23.41,17.6,4.52,0.931
0,0,0.512407185,132.240449,1.0579,329.2,1.03,583.45,46.1,4.69,0.563
1,0,4.150297119,134.9355,1.2058,593.4,3.03,218.44,24.2,4.519,0.858
1,0,5.89661966,134.03046,3.154,144.0,1.28,237.1,15.3,4.314,1.087
1,0,33.4178173,155.58781,4.645,1166.8,3.13,9.56,28.4,4.607,0.744
1,0,2.053341891,134.51606,2.596,65.5,1.44,2154.14,23.2,4.204,1.358
1,0,56.7769831,181.09789,6.864,884.3,3.21,13.74,33.6,4.476,1.012
1,0,18.78429232,137.88207,3.1136,1009.5,2.14,8.3,23.8,4.637,0.641
1,0,3.61460279,134.69521,3.227,64.8,1.14,776.7,14.9,4.221,1.391
1,0,13.15140223,144.16237,5.439,97.8,1.87,243.84,25.5,4.12,1.636
1,0,18.5084526,131.54555,6.596,758.9,29.33,51.32,30.1,4.506,0.938
0,0,7.47763833,133.40976,2.5693,110.0,2.05,776.56,26.2,3.849,1.953
1,0,42.1918331,155.31211,7.083,488.7,2.35,18.08,25.7,4.339,1.08
1,0,3.73090026,132.89428,2.9095,191.2,1.48,383.51,24.0,4.489,0.95
1,0,86.130534,200.9117,3.321,285.2,1.47,5.55,3.7,4.54,0.876
1,0,2.787874175,133.90417,2.0348,197.4,2.33,993.06,22.2,3.942,1.727
1,0,37.9962369,162.97984,6.7751,403.7,2.39,34.55,37.8,4.284,1.191
1,0,8.46354384,134.35341,1.4078,792.2,2.51,99.37,26.1,4.495,0.887
1,0,17.23232894,135.0922,4.5568,509.8,2.79,105.47,64.1,4.274,1.216
1,0,28.5057217,132.92075,6.324,755.8,2.55,22.43,20.8,4.534,0.87
1,0,53.5991459,147.43015,6.811,523.1,2.49,18.54,23.1,4.447,1.032
1,0,16.4581861,134.01969,1.9637,435.8,1.82,40.61,22.4,4.521,0.884
1,0,191.86419296,294.47036,4.9,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,13.72549689,145.03352,7.62,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,176.331289,170.8589,13.89,109.8,2.38,15.4,8.4,3.8,2.251
1,0,0.693842661,132.18157,1.6197,49.3,0.83,5182.78,28.9,4.239,1.196
1,0,83.4887405,188.53792,6.21,955.4,2.95,6.76,24.7,4.505,0.94
1,0,34.0607677,141.35928,2.471,818.9,2.96,22.32,20.5,4.505,0.94
1,0,6.2141496,132.25182,10.141,183.4,4.27,1216.48,53.4,3.617,3.152
1,0,31.5888979,155.61538,3.438,360.6,2.59,51.02,27.3,4.175,1.367
1,0,59.9809868,176.14903,7.588,282.4,2.81,24.58,25.2,4.202,1.383
1,0,25.7457957,135.94806,7.073,140.3,1.73,75.97,19.3,4.202,1.383
1,0,11.92979348,136.66919,6.152,709.3,2.43,83.04,27.8,4.517,0.921
1,0,17.65737838,136.585509,3.509,2155.7,2.45,3.55,117.2,4.784,0.47
1,0,4.3394569,132.80309,2.3652,337.4,2.11,300.07,31.6,4.366,1.013
1,0,2.852348262,132.044534,0.7051,1402.9,1.66,34.95,33.3,4.83,0.433
1,0,65.6480892,173.30166,5.746,588.7,3.93,13.04,22.0,4.251,1.246
0,1,102.653705,222.9895,53.5887,687.3,39.16,23.66,82.1,4.097,1.698
1,0,14.83340944,135.44213,3.927,783.0,2.54,54.74,19.1,4.471,0.904
0,0,0.987338654,131.88155,2.591,26.5,0.98,11973.87,25.0,3.939,1.896
1,0,101.1323475,210.18316,4.366,1502.9,3.87,4.91,25.7,4.389,1.016
0,0,1.811460943,132.93207,5.065,428.5,2.83,1224.37,83.9,4.382,1.008
1,0,16.07673148,143.39091,2.205,488.0,2.14,64.75,19.3,4.498,0.971
1,0,18.87058705,143.95639,3.4701,588.0,2.67,56.97,28.5,4.496,0.949
1,0,22.1334224,152.18405,2.049,654.6,1.76,15.65,16.3,4.633,0.702
1,0,17.1369408,141.01497,6.416,362.1,2.05,85.15,25.4,4.421,1.077
1,0,26.6951944,143.9999,4.576,132.6,1.4,58.81,13.4,4.274,1.216
1,0,7.72085047,136.563,1.8264,267.0,2.53,257.14,25.0,4.29,1.177
1,0,6.312508525,132.654418,2.7455,1286.0,2.0,25.94,112.5,4.696,0.571
1,0,4.19577385,135.17605,2.1557,874.2,3.02,283.78,23.3,4.378,1.005
1,0,7.1329472,135.99259,4.368,145.0,1.64,349.21,27.2,4.194,1.307
1,0,8.91901228,140.0777,4.141,180.6,1.84,258.92,29.6,4.194,1.307
1,0,4.5620407,132.64295,2.8521,81.6,2.82,1306.97,22.8,3.764,2.506
1,0,7.5966998,131.95296,3.667,127.5,1.32,204.34,24.5,4.343,1.091
0,0,2.392630668,133.7861,1.3705,101.5,1.33,955.41,20.5,4.343,1.091
1,0,17.6700291,131.60103,6.693,348.4,2.89,86.37,25.0,4.265,1.247
1,0,15.40877383,139.4831786,3.49,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,108.593113,173.75198,7.989,338.2,1.68,4.64,24.3,4.409,0.921
1,0,19.9865916,135.52265,4.391,648.0,4.22,63.67,21.8,4.218,1.238
1,0,12.12580644,142.10763,3.289,327.5,2.5,123.78,14.0,4.218,1.238
1,0,76.421501,164.4879,7.218,578.4,2.81,10.11,23.9,4.263,1.19
1,0,56.2590881,164.21993,8.114,348.8,2.22,20.49,29.7,4.284,1.191
1,0,1.646801683,132.0615,1.1966,284.2,0.86,99.8,25.2,4.753,0.513
1,0,3.78861833,134.61419,2.808,143.4,1.23,424.17,18.2,4.379,1.04
1,0,10.45839865,137.65416,3.154,306.8,1.25,32.45,18.6,4.557,0.747
1,0,21.1033014,144.66035,2.059,192.5,1.56,62.99,21.3,4.363,1.126
1,0,95.6114617,138.35664,7.489,487.4,2.37,7.45,21.6,4.424,1.081
1,0,58.35512552,179.39795,8.45,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,1.204686597,131.90556,0.823,233.2,1.55,2026.81,10.8,4.438,1.0
1,0,11.8984948,133.34685,3.015,130.9,1.69,176.27,15.9,4.194,1.307
1,0,23.1274171,145.66194,4.901,157.3,1.44,46.89,20.9,4.393,1.066
1,0,5.132486123,132.15985,1.4575,908.4,1.69,27.41,35.4,4.707,0.578
1,0,8.77997349,138.48383,3.2201,755.7,2.12,61.24,32.7,4.597,0.764
1,0,10.66489514,132.00872,3.159,292.6,1.76,132.15,25.3,4.436,1.021
1,0,5.1233204,132.08472,2.7466,286.2,1.65,231.12,25.1,4.394,0.982
1,0,3.573202801,134.934397,2.88,2975.0,5.81,507.91,362.1,4.37,1.08
1,0,61.6174528,179.08282,3.816,1350.7,3.36,7.67,19.5,4.485,0.931
1,0,24.3398202,136.05813,3.891,777.3,5.09,69.79,27.8,4.105,1.466
1,0,1.755843555,133.15509,1.9425,386.0,1.94,771.02,25.1,4.566,0.829
1,0,5.18560081,132.32455,4.054,252.6,2.34,705.79,27.6,4.198,1.471
1,0,33.4698571,140.14977,4.749,370.7,2.45,32.52,23.2,4.342,1.094
1,0,11.89520436,132.8908,3.433,184.3,1.33,90.77,22.3,4.411,0.992
1,0,1.025857984,131.655621,0.8069,270.7,1.57,1264.7,36.0,4.501,0.847
1,0,5.60013327,135.96495,2.6508,329.2,1.73,194.26,22.8,4.391,0.978
1,0,25.2034128,137.56393,4.515,697.1,2.42,30.62,22.3,4.517,0.921
1,0,1.615357809,132.7846,1.1435,499.6,1.37,99.32,31.2,4.755,0.486
1,0,5.640676975,138.556259,2.8354,1453.3,4.59,379.36,145.9,4.282,1.216
1,0,25.5638626,375.27811,4.685,1124.9,4.0,47.94,31.6,4.441,1.049
1,0,6.78341325,136.10468,3.5437,501.2,20.75,11295.61,35.3,2.435,8.769
1,0,12.7945474,130.7668,3.4197,816.7,1.6,10.1,54.1,4.696,0.571
1,0,42.4269647,156.17194,5.907,632.4,3.44,14.33,26.0,4.366,1.013
1,0,1.434745129,132.62802,1.862,200.7,1.5,1813.0,28.4,4.4,1.064
1,0,6.95787,359.007,4.537,182.3,1.39,284.4,1.8,4.406,1.025
1,0,3.28192056,132.42485,2.917,191.0,1.6,728.9,24.5,4.335,1.162
1,0,12.51610549,135.03333,4.853,263.0,1.87,122.54,22.6,4.335,1.162
1,0,5.45298742,134.15183,2.1328,86.0,0.92,158.12,21.0,4.563,0.842
1,0,3.26662733,136.08452,2.056,59.9,0.68,312.85,18.6,4.563,0.842
1,0,4.45743267,132.16006,2.3226,175.7,0.79,67.7,20.8,4.644,0.612
1,0,2.81814715,132.25336,1.763,278.6,1.3,298.2,16.5,4.555,0.787
1,0,9.4907638,131.50396,2.713,197.4,1.05,58.01,7.3,4.604,0.746
1,0,0.76196247,132.78371,1.282,190.2,1.08,1710.11,18.3,4.555,0.787
0,0,1.824649,147.482662,4.2285,3218.5,5.31,1222.28,184.3,4.487,0.793
1,0,2.832647249,131.82642,2.306,114.7,1.37,1054.98,27.5,4.266,1.272
1,0,3.70063251,133.16065,5.408,68.6,1.24,737.02,29.8,4.105,1.404
1,0,3.93083997,135.19393,2.932,101.4,1.2,711.45,22.0,4.284,1.191
1,0,7.63008196,137.07948,2.78,124.0,1.39,293.67,18.6,4.284,1.191
1,0,16.22378479,136.02454,2.5462,262.3,1.51,49.35,20.6,4.46,0.925
1,0,9.76293284,139.15802,3.064,553.2,1.94,57.59,23.6,4.503,0.816
1,0,58.601926,137.66825,5.522,396.4,2.06,15.8,19.1,4.44,1.019
1,0,25.0823402,134.13568,6.423,244.6,2.26,85.76,30.5,4.241,1.262
1,0,78.0998908,139.49646,8.422,656.9,3.37,12.52,23.8,4.238,1.284
1,0,4.27103727,133.14028,2.2759,180.4,1.22,356.54,24.6,4.521,0.906
1,0,4.27226421,133.21863,2.113,48.9,0.64,218.63,13.7,4.563,0.842
1,0,2.19251903,132.2332,1.845,18.1,0.37,533.25,6.6,4.563,0.842
1,0,3.53232429,134.74727,2.765,224.2,1.43,427.65,12.8,4.492,0.956
0,0,15.03946326,144.137461,5.1008,5237.7,12.36,202.6,181.6,4.212,1.441
1,0,10.44087398,137.97113,3.743,821.5,3.41,111.52,22.2,4.426,0.981
1,0,39.7557642,150.60745,1.958,621.8,13.72,2.64,10.2,4.732,0.511
1,0,10.27127527,135.17631,3.029,343.5,0.94,16.02,17.5,4.732,0.511
1,0,12.5722897,143.0663,4.765,86.5,1.09,145.82,12.4,4.319,1.169
1,0,40.8366307,152.87346,4.956,264.8,1.5,14.3,18.7,4.457,0.925
0,0,11.7761073,142.70558,2.829,281.3,1.31,34.75,15.1,4.618,0.689
0,1,29.7123181,151.5603,70.3707,385.4,46.43,135.31,130.0,3.984,1.921
1,0,20.6180348,145.51232,3.267,769.5,1.57,3.92,16.3,4.681,0.576
1,0,19.9401211,142.34849,4.283,758.9,2.42,28.29,18.0,4.596,0.763
1,0,22.2420032,144.72364,7.532,63.5,2.04,195.54,16.2,3.854,2.164
1,0,3.88148385,135.12314,2.679,36.3,0.59,423.0,11.9,4.469,0.979
1,0,0.577369336,132.425795,1.0852,400.4,1.42,2239.26,68.3,4.617,0.716
1,0,186.65435483,187.3800339,10.51,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,12.720370263,178.528297,2.7306,1180.1,4.75,180.23,485.5,4.28,1.258
1,0,86.59322294,201.0035479,7.98,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,11.96407399,133.15804,4.526,784.2,3.21,100.96,22.9,4.437,0.961
0,0,2.493237866,132.63633,2.644,259.2,9.48,5975.48,20.7,3.344,4.131
1,0,68.8861017,160.29958,5.925,143.9,1.47,14.91,19.5,4.2,1.222
1,0,9.99115241,134.39335,2.657,391.7,1.68,44.77,16.7,4.524,0.796
1,0,4.267961416,134.07063,1.3427,127.4,1.42,834.16,24.6,4.275,1.237
1,0,36.292017,132.17691,8.198,374.7,3.1,54.91,21.4,4.069,1.615
0,0,0.925589891,169.69275,1.967,400.8,50.6,460202.18,20.6,1.627,24.488
1,0,17.25121397,149.886479,2.0371,2054.8,2.64,5.17,68.6,4.708,0.537
0,1,1.867281146,132.07744,7.495,701.1,31.18,1405.94,58.5,4.457,1.025
1,0,9.30991834,136.39785,3.455,114.5,1.21,164.38,19.2,4.353,1.101
1,0,18.1209388,134.17616,3.781,504.2,1.68,20.58,15.8,4.536,0.774
1,0,3.23941775,133.98383,2.569,77.4,0.77,511.14,17.2,4.541,0.858
1,0,3.98864999,134.8296,3.516,94.2,1.15,547.73,12.4,4.288,1.188
